징수년월,분배년월,징수코드,매체별,대분류,중분류,서비스코드,매체명,대분류명,중분류명,서비스명,업체코드,업체명,앨범코드,앨범명,곡코드,곡코드시퀀스,곡명,가수,출판사,구분,권리자코드,권리자명,계약코드,계약명,최종정산처코드,최종정산처,곡당분배금합,히트수,분배금액통합(10%가산후),수수료율,협회징수지분율,협회분배지분율,수수료,지급액,vatchk,VATPH
202004,202012,D,696,781,784,BA_10_01,방송,무선방송,지상파,TV,,MBC,D03140,APL Publishing ApS,D03140004636,D03140004636,NEWS Flash News,,,C,N0023071,Michele Brustia,CP0025993,[엠피엠]Michele Brustia,P0000452,주식회사 엠피엠,19123.16792825374,2,2390.3959910317176,0.1,0.125,0.125,262.94355901348894,2366.4920311214005,P,2629.4355901348895
202004,202012,D,696,781,784,BA_10_01,방송,무선방송,지상파,TV,,MBC,D03140,APL Publishing ApS,D03140004636,D03140004636,NEWS Flash News,,,C,N0023119,Poul Bjorling,CP0026327,[엠피엠]Poul Bjorling,P0000452,주식회사 엠피엠,19123.16792825374,2,2390.3959910317176,0.1,0.125,0.125,262.94355901348894,2366.4920311214005,P,2629.4355901348895
202004,202012,D,696,781,784,BA_10_01,방송,무선방송,지상파,TV,,MBC,D03140,APL Publishing ApS,D03140004636,D03140004636,NEWS Flash News,,,SE,P0000452,MPM Inc.,CP0017207,[출판사]주식회사 엠피엠,P0000452,주식회사 엠피엠,19123.16792825374,2,9561.58396412687,0.1,0.5,0.5,1051.7742360539557,9465.968124485602,P,10517.742360539558
202004,202012,D,696,781,784,BA_10_01,방송,무선방송,지상파,TV,,MBC,D03140,APL Publishing ApS,D03140004644,D03140004644,Overpowering,,,C,N0023499,Jens Larsson,CP0025463,[엠피엠]Jens Larsson,P0000452,주식회사 엠피엠,28684.75189238061,3,14342.375946190305,0.1,0.5,0.5,1577.6613540809337,14198.952186728402,P,15776.613540809336
202004,202012,D,696,781,784,BA_10_01,방송,무선방송,지상파,TV,,MBC,D03140,APL Publishing ApS,D03140004644,D03140004644,Overpowering,,,SE,P0000452,MPM Inc.,CP0017207,[출판사]주식회사 엠피엠,P0000452,주식회사 엠피엠,28684.75189238061,3,14342.375946190305,0.1,0.5,0.5,1577.6613540809337,14198.952186728402,P,15776.613540809336
202004,202012,D,696,781,784,BA_10_01,방송,무선방송,지상파,TV,,MBC,D03140,APL Publishing ApS,D03140004645,D03140004645,Dead Dont Dance,,,C,N0023224,Jorn Lavoll,CP0025702,[엠피엠]Jorn Lavoll,P0000452,주식회사 엠피엠,19123.16792825374,2,9561.58396412687,0.1,0.5,0.5,1051.7742360539557,9465.968124485602,P,10517.742360539558
202004,202012,D,696,781,784,BA_10_01,방송,무선방송,지상파,TV,,MBC,D03140,APL Publishing ApS,D03140004645,D03140004645,Dead Dont Dance,,,SE,P0000452,MPM Inc.,CP0017207,[출판사]주식회사 엠피엠,P0000452,주식회사 엠피엠,19123.16792825374,2,9561.58396412687,0.1,0.5,0.5,1051.7742360539557,9465.968124485602,P,10517.742360539558
202004,202012,D,696,781,784,BA_10_01,방송,무선방송,지상파,TV,,MBC,D03140,APL Publishing ApS,D03140004660,D03140004660,CITY Rocks,,,C,N0022383,Martin Ahm Nielsen,CP0026154,[엠피엠]Martin Ahm Nielsen,P0000452,주식회사 엠피엠,9561.58396412687,1,4780.791982063435,0.1,0.5,0.5,525.8871180269779,4732.984062242801,P,5258.871180269779
202004,202012,D,696,781,784,BA_10_01,방송,무선방송,지상파,TV,,MBC,D03140,APL Publishing ApS,D03140004660,D03140004660,CITY Rocks,,,SE,P0000452,MPM Inc.,CP0017207,[출판사]주식회사 엠피엠,P0000452,주식회사 엠피엠,9561.58396412687,1,4780.791982063435,0.1,0.5,0.5,525.8871180269779,4732.984062242801,P,5258.871180269779
202004,202012,D,696,781,784,BA_10_01,방송,무선방송,지상파,TV,,MBC,D03140,APL Publishing ApS,D03140006529,D03140006529,A Friday Homecoming,,,C,N0024275,Simon Larsson,CP0026797,[엠피엠]Simon Larsson,P0000452,주식회사 엠피엠,47807.91982063434,4,23903.95991031717,0.1,0.5,0.5,2629.4355901348895,23664.920311214002,P,26294.355901348892
202004,202012,D,696,781,784,BA_10_01,방송,무선방송,지상파,TV,,MBC,D03140,APL Publishing ApS,D03140006529,D03140006529,A Friday Homecoming,,,SE,P0000452,MPM Inc.,CP0017207,[출판사]주식회사 엠피엠,P0000452,주식회사 엠피엠,47807.91982063434,4,23903.95991031717,0.1,0.5,0.5,2629.4355901348895,23664.920311214002,P,26294.355901348892
202004,202012,D,696,781,784,BA_10_01,방송,무선방송,지상파,TV,,MBC,D03140,APL Publishing ApS,D03140006531,D03140006531,A Skiff at Sea,,,C,N0024275,Simon Larsson,CP0026797,[엠피엠]Simon Larsson,P0000452,주식회사 엠피엠,19123.16792825374,2,9561.58396412687,0.1,0.5,0.5,1051.7742360539557,9465.968124485602,P,10517.742360539558
202004,202012,D,696,781,784,BA_10_01,방송,무선방송,지상파,TV,,MBC,D03140,APL Publishing ApS,D03140006531,D03140006531,A Skiff at Sea,,,SE,P0000452,MPM Inc.,CP0017207,[출판사]주식회사 엠피엠,P0000452,주식회사 엠피엠,19123.16792825374,2,9561.58396412687,0.1,0.5,0.5,1051.7742360539557,9465.968124485602,P,10517.742360539558
202004,202012,D,696,781,784,BA_10_01,방송,무선방송,지상파,TV,,MBC,D03140,APL Publishing ApS,D03140006533,D03140006533,Bus to Galway,,,C,N0024275,Simon Larsson,CP0026797,[엠피엠]Simon Larsson,P0000452,주식회사 엠피엠,28684.75189238061,3,14342.375946190305,0.1,0.5,0.5,1577.6613540809337,14198.952186728402,P,15776.613540809336
202004,202012,D,696,781,784,BA_10_01,방송,무선방송,지상파,TV,,MBC,D03140,APL Publishing ApS,D03140006533,D03140006533,Bus to Galway,,,SE,P0000452,MPM Inc.,CP0017207,[출판사]주식회사 엠피엠,P0000452,주식회사 엠피엠,28684.75189238061,3,14342.375946190305,0.1,0.5,0.5,1577.6613540809337,14198.952186728402,P,15776.613540809336
202004,202012,D,696,781,784,BA_10_01,방송,무선방송,지상파,TV,,MBC,D03140,APL Publishing ApS,D03140006932,D03140006932,Happy Days,,,C,N0023501,Jeppe Reil,CP0025465,[엠피엠]Jeppe Reil,P0000452,주식회사 엠피엠,9561.58396412687,1,2390.3959910317176,0.1,0.25,0.25,262.94355901348894,2366.4920311214005,P,2629.4355901348895
202004,202012,D,696,781,784,BA_10_01,방송,무선방송,지상파,TV,,MBC,D03140,APL Publishing ApS,D03140006932,D03140006932,Happy Days,,,C,N0024413,Thomas Reil,CP0027034,[엠피엠]Thomas Reil,P0000452,주식회사 엠피엠,9561.58396412687,1,2390.3959910317176,0.1,0.25,0.25,262.94355901348894,2366.4920311214005,P,2629.4355901348895
202004,202012,D,696,781,784,BA_10_01,방송,무선방송,지상파,TV,,MBC,D03140,APL Publishing ApS,D03140006932,D03140006932,Happy Days,,,SE,P0000452,MPM Inc.,CP0017207,[출판사]주식회사 엠피엠,P0000452,주식회사 엠피엠,9561.58396412687,1,4780.791982063435,0.1,0.5,0.5,525.8871180269779,4732.984062242801,P,5258.871180269779
202004,202012,D,696,781,784,BA_10_01,방송,무선방송,지상파,TV,,MBC,D03140,APL Publishing ApS,D03140007068,D03140007068,Taking A Selfie,,,C,N0023655,Enrico Cacace,CP0027186,[엠피엠]Enrico Cacace,P0000452,주식회사 엠피엠,47807.91982063434,5,11951.97995515859,0.1,0.25,0.25,1314.717795067445,11832.460155607005,P,13147.17795067445
202004,202012,D,696,781,784,BA_10_01,방송,무선방송,지상파,TV,,MBC,D03140,APL Publishing ApS,D03140007068,D03140007068,Taking A Selfie,,,C,N0023000,Manuel Bandettini,CP0026055,[엠피엠]Manuel Bandettini,P0000452,주식회사 엠피엠,47807.91982063434,5,11951.97995515859,0.1,0.25,0.25,1314.717795067445,11832.460155607005,P,13147.17795067445
202004,202012,D,696,781,784,BA_10_01,방송,무선방송,지상파,TV,,MBC,D03140,APL Publishing ApS,D03140007068,D03140007068,Taking A Selfie,,,SE,P0000452,MPM Inc.,CP0017207,[출판사]주식회사 엠피엠,P0000452,주식회사 엠피엠,47807.91982063434,5,23903.95991031717,0.1,0.5,0.5,2629.4355901348895,23664.920311214002,P,26294.355901348892
202004,202012,D,696,781,784,BA_10_01,방송,무선방송,지상파,TV,,MBC,D03140,APL Publishing ApS,D03140007083,D03140007083,Fun With Friends,,,C,N0023940,Chris Hodges,CP0025018,[엠피엠]Chris Hodges,P0000452,주식회사 엠피엠,19123.16792825374,2,9561.58396412687,0.1,0.5,0.5,1051.7742360539557,9465.968124485602,P,10517.742360539558
202004,202012,D,696,781,784,BA_10_01,방송,무선방송,지상파,TV,,MBC,D03140,APL Publishing ApS,D03140007083,D03140007083,Fun With Friends,,,SE,P0000452,MPM Inc.,CP0017207,[출판사]주식회사 엠피엠,P0000452,주식회사 엠피엠,19123.16792825374,2,9561.58396412687,0.1,0.5,0.5,1051.7742360539557,9465.968124485602,P,10517.742360539558
202004,202012,D,696,781,784,BA_10_01,방송,무선방송,지상파,TV,,MBC,D03140,APL Publishing ApS,D03140007084,D03140007084,Fun With Friends (No Lead Melody),,,C,N0023940,Chris Hodges,CP0025018,[엠피엠]Chris Hodges,P0000452,주식회사 엠피엠,38246.33585650748,4,19123.16792825374,0.1,0.5,0.5,2103.5484721079115,18931.936248971204,P,21035.484721079116
202004,202012,D,696,781,784,BA_10_01,방송,무선방송,지상파,TV,,MBC,D03140,APL Publishing ApS,D03140007084,D03140007084,Fun With Friends (No Lead Melody),,,SE,P0000452,MPM Inc.,CP0017207,[출판사]주식회사 엠피엠,P0000452,주식회사 엠피엠,38246.33585650748,4,19123.16792825374,0.1,0.5,0.5,2103.5484721079115,18931.936248971204,P,21035.484721079116
202004,202012,D,696,781,784,BA_10_01,방송,무선방송,지상파,TV,,MBC,D03140,APL Publishing ApS,D03140007496,D03140007496,Juicy Fruit,,,C,N0023287,Geoff Wilkinson,CP0025537,[엠피엠]Geoff Wilkinson,P0000452,주식회사 엠피엠,76492.67171301496,6,38246.33585650748,0.1,0.5,0.5,4207.096944215823,37863.87249794241,P,42070.96944215823
202004,202012,D,696,781,784,BA_10_01,방송,무선방송,지상파,TV,,MBC,D03140,APL Publishing ApS,D03140007496,D03140007496,Juicy Fruit,,,SE,P0000452,MPM Inc.,CP0017207,[출판사]주식회사 엠피엠,P0000452,주식회사 엠피엠,76492.67171301496,6,38246.33585650748,0.1,0.5,0.5,4207.096944215823,37863.87249794241,P,42070.96944215823
202004,202012,D,696,781,784,BA_10_01,방송,무선방송,지상파,TV,,MBC,D03140,APL Publishing ApS,D03140007497,D03140007497,Juicy Fruit (60s),,,C,N0023287,Geoff Wilkinson,CP0025537,[엠피엠]Geoff Wilkinson,P0000452,주식회사 엠피엠,19123.16792825374,1,9561.58396412687,0.1,0.5,0.5,1051.7742360539557,9465.968124485602,P,10517.742360539558
202004,202012,D,696,781,784,BA_10_01,방송,무선방송,지상파,TV,,MBC,D03140,APL Publishing ApS,D03140007497,D03140007497,Juicy Fruit (60s),,,SE,P0000452,MPM Inc.,CP0017207,[출판사]주식회사 엠피엠,P0000452,주식회사 엠피엠,19123.16792825374,1,9561.58396412687,0.1,0.5,0.5,1051.7742360539557,9465.968124485602,P,10517.742360539558
202004,202012,D,696,781,784,BA_10_01,방송,무선방송,지상파,TV,,MBC,D03140,APL Publishing ApS,D03140007498,D03140007498,Juicy Fruit (30s),,,C,N0023287,Geoff Wilkinson,CP0025537,[엠피엠]Geoff Wilkinson,P0000452,주식회사 엠피엠,9561.58396412687,1,4780.791982063435,0.1,0.5,0.5,525.8871180269779,4732.984062242801,P,5258.871180269779
202004,202012,D,696,781,784,BA_10_01,방송,무선방송,지상파,TV,,MBC,D03140,APL Publishing ApS,D03140007498,D03140007498,Juicy Fruit (30s),,,SE,P0000452,MPM Inc.,CP0017207,[출판사]주식회사 엠피엠,P0000452,주식회사 엠피엠,9561.58396412687,1,4780.791982063435,0.1,0.5,0.5,525.8871180269779,4732.984062242801,P,5258.871180269779
202004,202012,D,696,781,784,BA_10_01,방송,무선방송,지상파,TV,,MBC,D03140,APL Publishing ApS,D03140007571,D03140007571,Bright New Day,,,C,N0023940,Chris Hodges,CP0025018,[엠피엠]Chris Hodges,P0000452,주식회사 엠피엠,28684.75189238061,2,14342.375946190305,0.1,0.5,0.5,1577.6613540809337,14198.952186728402,P,15776.613540809336
202004,202012,D,696,781,784,BA_10_01,방송,무선방송,지상파,TV,,MBC,D03140,APL Publishing ApS,D03140007571,D03140007571,Bright New Day,,,SE,P0000452,MPM Inc.,CP0017207,[출판사]주식회사 엠피엠,P0000452,주식회사 엠피엠,28684.75189238061,2,14342.375946190305,0.1,0.5,0.5,1577.6613540809337,14198.952186728402,P,15776.613540809336
202004,202012,D,696,781,784,BA_10_01,방송,무선방송,지상파,TV,,MBC,D03140,APL Publishing ApS,D03140007574,D03140007574,"Bright New Day (30s, ver.A)",,,C,N0023940,Chris Hodges,CP0025018,[엠피엠]Chris Hodges,P0000452,주식회사 엠피엠,28684.75189238061,3,14342.375946190305,0.1,0.5,0.5,1577.6613540809337,14198.952186728402,P,15776.613540809336
202004,202012,D,696,781,784,BA_10_01,방송,무선방송,지상파,TV,,MBC,D03140,APL Publishing ApS,D03140007574,D03140007574,"Bright New Day (30s, ver.A)",,,SE,P0000452,MPM Inc.,CP0017207,[출판사]주식회사 엠피엠,P0000452,주식회사 엠피엠,28684.75189238061,3,14342.375946190305,0.1,0.5,0.5,1577.6613540809337,14198.952186728402,P,15776.613540809336
202004,202012,D,696,781,784,BA_10_01,방송,무선방송,지상파,TV,,MBC,D03140,APL Publishing ApS,D03140007576,D03140007576,Bright New Day (No Lead),,,C,N0023940,Chris Hodges,CP0025018,[엠피엠]Chris Hodges,P0000452,주식회사 엠피엠,19123.16792825374,1,9561.58396412687,0.1,0.5,0.5,1051.7742360539557,9465.968124485602,P,10517.742360539558
202004,202012,D,696,781,784,BA_10_01,방송,무선방송,지상파,TV,,MBC,D03140,APL Publishing ApS,D03140007576,D03140007576,Bright New Day (No Lead),,,SE,P0000452,MPM Inc.,CP0017207,[출판사]주식회사 엠피엠,P0000452,주식회사 엠피엠,19123.16792825374,1,9561.58396412687,0.1,0.5,0.5,1051.7742360539557,9465.968124485602,P,10517.742360539558
202004,202012,D,696,781,784,BA_10_01,방송,무선방송,지상파,TV,,MBC,D03140,APL Publishing ApS,D03140008485,D03140008485,Today Is My Day,,,C,N0024465,Tommy Berre,CP0026822,[엠피엠]Tommy Berre,P0000452,주식회사 엠피엠,19123.16792825374,2,9561.58396412687,0.1,0.5,0.5,1051.7742360539557,9465.968124485602,P,10517.742360539558
202004,202012,D,696,781,784,BA_10_01,방송,무선방송,지상파,TV,,MBC,D03140,APL Publishing ApS,D03140008485,D03140008485,Today Is My Day,,,SE,P0000452,MPM Inc.,CP0017207,[출판사]주식회사 엠피엠,P0000452,주식회사 엠피엠,19123.16792825374,2,9561.58396412687,0.1,0.5,0.5,1051.7742360539557,9465.968124485602,P,10517.742360539558
202004,202012,D,696,781,784,BA_10_01,방송,무선방송,지상파,TV,,MBC,D03140,APL Publishing ApS,D03140008486,D03140008486,Today Is My Day (Inst.),,,C,N0024465,Tommy Berre,CP0026822,[엠피엠]Tommy Berre,P0000452,주식회사 엠피엠,38246.33585650748,4,19123.16792825374,0.1,0.5,0.5,2103.5484721079115,18931.936248971204,P,21035.484721079116
202004,202012,D,696,781,784,BA_10_01,방송,무선방송,지상파,TV,,MBC,D03140,APL Publishing ApS,D03140008486,D03140008486,Today Is My Day (Inst.),,,SE,P0000452,MPM Inc.,CP0017207,[출판사]주식회사 엠피엠,P0000452,주식회사 엠피엠,38246.33585650748,4,19123.16792825374,0.1,0.5,0.5,2103.5484721079115,18931.936248971204,P,21035.484721079116
202004,202012,D,696,781,784,BA_10_01,방송,무선방송,지상파,TV,,MBC,D03140,APL Publishing ApS,D03140008488,D03140008488,"Today Is My Day (20s, Intro)",,,C,N0024465,Tommy Berre,CP0026822,[엠피엠]Tommy Berre,P0000452,주식회사 엠피엠,9561.58396412687,1,4780.791982063435,0.1,0.5,0.5,525.8871180269779,4732.984062242801,P,5258.871180269779
202004,202012,D,696,781,784,BA_10_01,방송,무선방송,지상파,TV,,MBC,D03140,APL Publishing ApS,D03140008488,D03140008488,"Today Is My Day (20s, Intro)",,,SE,P0000452,MPM Inc.,CP0017207,[출판사]주식회사 엠피엠,P0000452,주식회사 엠피엠,9561.58396412687,1,4780.791982063435,0.1,0.5,0.5,525.8871180269779,4732.984062242801,P,5258.871180269779
202004,202012,D,696,781,784,BA_10_01,방송,무선방송,지상파,TV,,MBC,D03140,APL Publishing ApS,D03140008508,D03140008508,Apple Of My Eye (Inst.),,,C,N0024465,Tommy Berre,CP0026822,[엠피엠]Tommy Berre,P0000452,주식회사 엠피엠,19123.16792825374,2,9561.58396412687,0.1,0.5,0.5,1051.7742360539557,9465.968124485602,P,10517.742360539558
202004,202012,D,696,781,784,BA_10_01,방송,무선방송,지상파,TV,,MBC,D03140,APL Publishing ApS,D03140008508,D03140008508,Apple Of My Eye (Inst.),,,SE,P0000452,MPM Inc.,CP0017207,[출판사]주식회사 엠피엠,P0000452,주식회사 엠피엠,19123.16792825374,2,9561.58396412687,0.1,0.5,0.5,1051.7742360539557,9465.968124485602,P,10517.742360539558
202004,202012,D,696,781,784,BA_10_01,방송,무선방송,지상파,TV,,MBC,D03140,APL Publishing ApS,D03140008509,D03140008509,"Apple Of My Eye (30s, Intro)",,,C,N0024465,Tommy Berre,CP0026822,[엠피엠]Tommy Berre,P0000452,주식회사 엠피엠,19123.16792825374,1,9561.58396412687,0.1,0.5,0.5,1051.7742360539557,9465.968124485602,P,10517.742360539558
202004,202012,D,696,781,784,BA_10_01,방송,무선방송,지상파,TV,,MBC,D03140,APL Publishing ApS,D03140008509,D03140008509,"Apple Of My Eye (30s, Intro)",,,SE,P0000452,MPM Inc.,CP0017207,[출판사]주식회사 엠피엠,P0000452,주식회사 엠피엠,19123.16792825374,1,9561.58396412687,0.1,0.5,0.5,1051.7742360539557,9465.968124485602,P,10517.742360539558
202004,202012,D,696,781,784,BA_10_01,방송,무선방송,지상파,TV,,MBC,D03140,APL Publishing ApS,D03140008517,D03140008517,Up In The Skies,,,C,N0024465,Tommy Berre,CP0026822,[엠피엠]Tommy Berre,P0000452,주식회사 엠피엠,28684.75189238061,2,14342.375946190305,0.1,0.5,0.5,1577.6613540809337,14198.952186728402,P,15776.613540809336
202004,202012,D,696,781,784,BA_10_01,방송,무선방송,지상파,TV,,MBC,D03140,APL Publishing ApS,D03140008517,D03140008517,Up In The Skies,,,SE,P0000452,MPM Inc.,CP0017207,[출판사]주식회사 엠피엠,P0000452,주식회사 엠피엠,28684.75189238061,2,14342.375946190305,0.1,0.5,0.5,1577.6613540809337,14198.952186728402,P,15776.613540809336
202004,202012,D,696,781,784,BA_10_01,방송,무선방송,지상파,TV,,MBC,D03140,APL Publishing ApS,D03140008518,D03140008518,Up In The Skies (Inst.),,,C,N0024465,Tommy Berre,CP0026822,[엠피엠]Tommy Berre,P0000452,주식회사 엠피엠,19123.16792825374,1,9561.58396412687,0.1,0.5,0.5,1051.7742360539557,9465.968124485602,P,10517.742360539558
202004,202012,D,696,781,784,BA_10_01,방송,무선방송,지상파,TV,,MBC,D03140,APL Publishing ApS,D03140008518,D03140008518,Up In The Skies (Inst.),,,SE,P0000452,MPM Inc.,CP0017207,[출판사]주식회사 엠피엠,P0000452,주식회사 엠피엠,19123.16792825374,1,9561.58396412687,0.1,0.5,0.5,1051.7742360539557,9465.968124485602,P,10517.742360539558
202004,202012,D,696,781,784,BA_10_01,방송,무선방송,지상파,TV,,MBC,D03140,APL Publishing ApS,D03140008519,D03140008519,"Up In The Skies (30s, Intro)",,,C,N0024465,Tommy Berre,CP0026822,[엠피엠]Tommy Berre,P0000452,주식회사 엠피엠,9561.58396412687,1,4780.791982063435,0.1,0.5,0.5,525.8871180269779,4732.984062242801,P,5258.871180269779
202004,202012,D,696,781,784,BA_10_01,방송,무선방송,지상파,TV,,MBC,D03140,APL Publishing ApS,D03140008519,D03140008519,"Up In The Skies (30s, Intro)",,,SE,P0000452,MPM Inc.,CP0017207,[출판사]주식회사 엠피엠,P0000452,주식회사 엠피엠,9561.58396412687,1,4780.791982063435,0.1,0.5,0.5,525.8871180269779,4732.984062242801,P,5258.871180269779
202004,202012,D,696,781,784,BA_10_01,방송,무선방송,지상파,TV,,MBC,D03140,APL Publishing ApS,D03140008520,D03140008520,"Up In The Skies (20s, Intro)",,,C,N0024465,Tommy Berre,CP0026822,[엠피엠]Tommy Berre,P0000452,주식회사 엠피엠,9561.58396412687,1,4780.791982063435,0.1,0.5,0.5,525.8871180269779,4732.984062242801,P,5258.871180269779
202004,202012,D,696,781,784,BA_10_01,방송,무선방송,지상파,TV,,MBC,D03140,APL Publishing ApS,D03140008520,D03140008520,"Up In The Skies (20s, Intro)",,,SE,P0000452,MPM Inc.,CP0017207,[출판사]주식회사 엠피엠,P0000452,주식회사 엠피엠,9561.58396412687,1,4780.791982063435,0.1,0.5,0.5,525.8871180269779,4732.984062242801,P,5258.871180269779
202004,202012,D,696,781,784,BA_10_01,방송,무선방송,지상파,TV,,MBC,D03140,APL Publishing ApS,D03140008564,D03140008564,Glad Girls,,,C,N0024786,Marco Margna,CP0026085,[엠피엠]Marco Margna,P0000452,주식회사 엠피엠,9561.58396412687,1,4780.791982063435,0.1,0.5,0.5,525.8871180269779,4732.984062242801,P,5258.871180269779
202004,202012,D,696,781,784,BA_10_01,방송,무선방송,지상파,TV,,MBC,D03140,APL Publishing ApS,D03140008564,D03140008564,Glad Girls,,,SE,P0000452,MPM Inc.,CP0017207,[출판사]주식회사 엠피엠,P0000452,주식회사 엠피엠,9561.58396412687,1,4780.791982063435,0.1,0.5,0.5,525.8871180269779,4732.984062242801,P,5258.871180269779
202004,202012,D,696,781,784,BA_10_01,방송,무선방송,지상파,TV,,MBC,D03140,APL Publishing ApS,D03140012802,D03140012802,Vampire Classic Attack,,,C,N0022846,Jonathan Per Karsten Brandell,CP0025695,[엠피엠]Jonathan Per Karsten Brandell,P0000452,주식회사 엠피엠,19123.16792825374,2,4780.791982063435,0.1,0.25,0.25,525.8871180269779,4732.984062242801,P,5258.871180269779
202004,202012,D,696,781,784,BA_10_01,방송,무선방송,지상파,TV,,MBC,D03140,APL Publishing ApS,D03140012802,D03140012802,Vampire Classic Attack,,,C,N0015826,Lars La Ville,CP0026906,[엠피엠]Lars La Ville,P0000452,주식회사 엠피엠,19123.16792825374,2,4780.791982063435,0.1,0.25,0.25,525.8871180269779,4732.984062242801,P,5258.871180269779
202004,202012,D,696,781,784,BA_10_01,방송,무선방송,지상파,TV,,MBC,D03140,APL Publishing ApS,D03140012802,D03140012802,Vampire Classic Attack,,,SE,P0000452,MPM Inc.,CP0017207,[출판사]주식회사 엠피엠,P0000452,주식회사 엠피엠,19123.16792825374,2,9561.58396412687,0.1,0.5,0.5,1051.7742360539557,9465.968124485602,P,10517.742360539558
202004,202012,D,696,781,784,BA_10_01,방송,무선방송,지상파,TV,,MBC,D03140,APL Publishing ApS,D03140015536,D03140015536,Smile and Shine,,,C,N0023441,James Grant,CP0025401,[엠피엠]James Grant,P0000452,주식회사 엠피엠,66931.0877488881,6,33465.54387444405,0.1,0.5,0.5,3681.2098261888455,33130.888435699606,P,36812.09826188845
202004,202012,D,696,781,784,BA_10_01,방송,무선방송,지상파,TV,,MBC,D03140,APL Publishing ApS,D03140015536,D03140015536,Smile and Shine,,,SE,P0000452,MPM,CP0017207,[출판사]주식회사 엠피엠,P0000452,주식회사 엠피엠,66931.0877488881,6,33465.54387444405,0.1,0.5,0.5,3681.2098261888455,33130.888435699606,P,36812.09826188845
202004,202012,D,696,781,784,BA_10_01,방송,무선방송,지상파,TV,,MBC,D03141,Roba Production Music,D03141000195,D03141000195,News Bed Trad,,,C,N0023552,John Groves,CP0025934,[엠피엠]John Groves,P0000452,주식회사 엠피엠,28684.75189238061,3,14342.375946190305,0.1,0.5,0.5,1577.6613540809337,14198.952186728402,P,15776.613540809336
202004,202012,D,696,781,784,BA_10_01,방송,무선방송,지상파,TV,,MBC,D03141,Roba Production Music,D03141000195,D03141000195,News Bed Trad,,,SE,P0000452,MPM Inc.,CP0017207,[출판사]주식회사 엠피엠,P0000452,주식회사 엠피엠,28684.75189238061,3,14342.375946190305,0.1,0.5,0.5,1577.6613540809337,14198.952186728402,P,15776.613540809336
202004,202012,D,696,781,784,BA_10_01,방송,무선방송,지상파,TV,,MBC,D03141,Roba Production Music,D03141005385,D03141005385,Mouse in Love (Fullversion),,,C,N0022451,Matthias Mecina-Krzesz,CP0026225,[엠피엠]Matthias MecinaKrzesz,P0000452,주식회사 엠피엠,9561.58396412687,1,4780.791982063435,0.1,0.5,0.5,525.8871180269779,4732.984062242801,P,5258.871180269779
202004,202012,D,696,781,784,BA_10_01,방송,무선방송,지상파,TV,,MBC,D03141,Roba Production Music,D03141005385,D03141005385,Mouse in Love (Fullversion),,,SE,P0000452,MPM Inc.,CP0017207,[출판사]주식회사 엠피엠,P0000452,주식회사 엠피엠,9561.58396412687,1,4780.791982063435,0.1,0.5,0.5,525.8871180269779,4732.984062242801,P,5258.871180269779
202004,202012,D,696,781,784,BA_10_01,방송,무선방송,지상파,TV,,MBC,D03141,Roba Production Music,D03141005399,D03141005399,Sparkles (Fullversion),,,C,N0022451,Matthias Mecina-Krzesz,CP0026225,[엠피엠]Matthias MecinaKrzesz,P0000452,주식회사 엠피엠,28684.75189238061,3,14342.375946190305,0.1,0.5,0.5,1577.6613540809337,14198.952186728402,P,15776.613540809336
202004,202012,D,696,781,784,BA_10_01,방송,무선방송,지상파,TV,,MBC,D03141,Roba Production Music,D03141005399,D03141005399,Sparkles (Fullversion),,,SE,P0000452,MPM Inc.,CP0017207,[출판사]주식회사 엠피엠,P0000452,주식회사 엠피엠,28684.75189238061,3,14342.375946190305,0.1,0.5,0.5,1577.6613540809337,14198.952186728402,P,15776.613540809336
202004,202012,D,696,781,784,BA_10_01,방송,무선방송,지상파,TV,,MBC,D03141,Roba Production Music,D03141005403,D03141005403,Dancing Horse (No Melody),,,C,N0022451,Matthias Mecina-Krzesz,CP0026225,[엠피엠]Matthias MecinaKrzesz,P0000452,주식회사 엠피엠,19123.16792825374,1,9561.58396412687,0.1,0.5,0.5,1051.7742360539557,9465.968124485602,P,10517.742360539558
202004,202012,D,696,781,784,BA_10_01,방송,무선방송,지상파,TV,,MBC,D03141,Roba Production Music,D03141005403,D03141005403,Dancing Horse (No Melody),,,SE,P0000452,MPM Inc.,CP0017207,[출판사]주식회사 엠피엠,P0000452,주식회사 엠피엠,19123.16792825374,1,9561.58396412687,0.1,0.5,0.5,1051.7742360539557,9465.968124485602,P,10517.742360539558
202004,202012,D,696,781,784,BA_10_01,방송,무선방송,지상파,TV,,MBC,D03141,Roba Production Music,D03141005586,D03141005586,Passat (Fullversion),,,C,N0024334,Stefan Zaradic,CP0027085,[엠피엠]Stefan Zaradic,P0000452,주식회사 엠피엠,38246.33585650748,4,19123.16792825374,0.1,0.5,0.5,2103.5484721079115,18931.936248971204,P,21035.484721079116
202004,202012,D,696,781,784,BA_10_01,방송,무선방송,지상파,TV,,MBC,D03141,Roba Production Music,D03141005586,D03141005586,Passat (Fullversion),,,SE,P0000452,MPM Inc.,CP0017207,[출판사]주식회사 엠피엠,P0000452,주식회사 엠피엠,38246.33585650748,4,19123.16792825374,0.1,0.5,0.5,2103.5484721079115,18931.936248971204,P,21035.484721079116
